"","country","date","rain","temperature","evaporation","total_runoff","soil_moist"
"218","BW",2009-02-15,33.3513487729517,25.7001424649866,107.216281640889,0.180045689606293,161.389966266911
"219","BW",2009-03-16,44.486105838924,25.485329976896,68.5563119856652,0.0094427900631622,112.756183531226
"220","BW",2009-04-16,0.619162934598779,24.3604237626238,5.0084877056201,0,99.7435641405059
"221","BW",2009-05-16,1.16019392077161,21.0346113995808,1.16244382732076,0,99.0753940489234
"222","BW",2009-06-16,0.239082466639114,16.7336760730278,0.238687739671904,0,99.0758706069574
"223","BW",2009-07-16,0.116731905730032,18.8350316489615,0.130972584521459,0,99.0756247915873
"224","BW",2009-08-16,0.025308994990607,18.5797535966082,0.0236691895103655,0,99.0754720176138
"225","BW",2009-09-16,0.0114313527619424,23.892287091511,0.0127228710780284,0,99.0757262067097
"226","BW",2009-10-16,36.7128179177199,27.9047442180354,35.2046966068617,0,99.3199915071813
"227","BW",2009-11-16,143.404011716839,25.1237606885957,135.458549694726,0,109.740870033822
"228","BW",2009-12-16,155.645586578062,24.0323173709032,135.046531049898,0,114.339745870451
"229","BW",2010-01-16,68.4475650870321,25.2535616246665,98.3113494312686,0,107.466633866473
"230","BW",2010-02-15,288.94904935051,24.1647115567835,127.766795094102,1.43442872208739,188.354795130288
"231","BW",2010-03-16,66.7789241155644,22.9074654928068,127.066594658692,2.3085631395077,237.479215296303
"232","BW",2010-04-16,4.06413219490964,21.5174724299733,78.1564740790622,0.256850835106994,154.722803627572
"233","BW",2010-05-16,3.6408457200351,19.2380735816025,25.1588339739101,0.000551816001673132,108.339403105945
"234","BW",2010-06-16,1.08242233335016,18.4704344214463,2.50470947907072,0,99.2470167206555
"235","BW",2010-07-16,0.769026648335634,18.5565178103564,0.776928743790649,0,99.0702756556069
"236","BW",2010-08-16,0.854079404351113,17.9372633026867,0.858354487103852,0,99.0703318526105
"237","BW",2010-09-16,4.95335669460828,23.4548220750762,4.87701181217988,0,99.1166558614591
"238","BW",2010-10-16,2.25447744786634,28.6155075445408,2.18133833560808,0,99.071345817752
"239","BW",2010-11-16,114.964116739518,25.6874732040777,107.906778791647,0,107.096956950862
"240","BW",2010-12-16,236.938395254632,23.5190705090034,155.076927504298,0,115.498203370629
"241","BW",2011-01-16,236.894118214003,23.2972159036776,149.800854181962,10.9113156391129,279.99336726491
"242","BW",2011-02-15,75.6951775867492,23.7991132038396,131.694968720535,2.84065081321324,235.272783605064
"243","BW",2011-03-16,116.899547946821,22.3624848156441,123.560141367134,0.622165536346425,218.976795847823
"244","BW",2011-04-16,28.6750809201494,20.7217384896628,92.5574357175586,0.14307483764961,167.175895690918
"245","BW",2011-05-16,4.33389053676631,16.6759033203125,37.55088528379,0.000196743324929255,112.010366114174
"246","BW",2011-06-16,3.70848155966442,14.6654462116521,5.37069645857938,0,99.3541118342702
"247","BW",2011-07-16,1.4123658806367,14.5066528320312,1.57714911338633,0,99.1098733297208
"248","BW",2011-08-16,0.558907685454847,17.1251391899295,0.569770889956644,0,99.0782960100872
"249","BW",2011-09-16,0.203968612180877,23.2563379799448,0.199209841420403,0,99.078392587057
"250","BW",2011-10-16,25.4072016127061,28.3218569871856,22.5165041837921,0,99.1924624559356
"251","BW",2011-11-16,135.404946095106,25.2644980826029,103.206209435196,0,104.613508457091
"252","BW",2011-12-16,212.099945818063,23.5513945788872,157.5841265157,0,154.241766208556
"253","BW",2012-01-16,215.598954959977,23.7116922518102,145.302822476071,1.79619963925914,243.912108630669
"254","BW",2012-02-15,333.051429705399,23.1007161954554,128.6949386417,97.3224143678779,331.773405121594
"255","BW",2012-03-15,117.051829800163,22.4510624583174,126.154930045169,53.6390454046163,347.340114686547
"256","BW",2012-04-15,4.02050196081712,19.354513773104,96.6488653254445,3.76502383469193,247.589585467083
"257","BW",2012-05-15,8.61756290431935,15.9735955959413,82.0433716059708,0.0259325950239551,163.633363305069
"258","BW",2012-06-15,1.60100303975657,14.5484827553354,30.4086669000354,0,106.35797212182
